Polarization of Light 'Brewsters' Data File Thu, Oct 25, 2018 10:15 AM
Sensor Position (Degrees)	Light Intensity (Volts)
379.48333	0.84434
379.48333	0.99398
379.48333	1.24994
379.48333	0.84998
379.48333	0.99785
379.48333	1.03876
379.48333	0.91811
379.48333	0.95243
379.48333	0.93261
379.48333	0.82292
379.48333	0.99431
379.48333	0.86609
379.48333	1.24930
379.48333	1.00703
379.48333	0.99576
379.48333	0.99286
379.48333	0.80020
379.48333	0.66361
379.48333	0.58645
379.48333	0.22740
379.48333	0.20807
379.48333	0.20017
379.48333	0.24463
379.48333	0.35674
379.48333	0.41296
379.48333	0.61625
379.48333	0.75333
379.48333	0.66957
379.48333	0.81567
379.48333	0.80777
379.48333	0.78007
379.48333	0.81341
379.48333	0.79746
379.48333	0.72755
379.48333	0.79537
379.48333	0.68712
379.48333	0.56663
379.48333	0.31567
379.48333	0.22868
379.48333	0.27830
379.48333	0.27620
379.48333	0.27137
379.48333	0.32566
379.48333	0.32034
379.48333	0.53619
379.48333	0.71870
379.48333	0.83870
379.48333	0.99415
379.48333	0.80713
379.48333	0.86898
379.48333	0.84965
379.48333	0.79763
379.48333	0.89250
379.48333	0.89170
379.48333	0.93277
379.48333	0.90587
379.48333	0.73094
379.48333	0.23513
379.48333	-0.00053
379.48333	-0.00005
379.48333	-0.00070
379.48333	-0.00102
379.48333	-0.00182
379.48333	0.00043
379.48333	-0.00182
379.48333	-0.00086
379.48333	-0.00215
379.48333	-0.00118
379.48333	-0.00102
379.48333	-0.00150
379.48333	-0.00231
379.48333	-0.00070
379.48333	-0.00005
379.48333	-0.00247
379.48333	-0.00182
379.48333	0.00027
379.48333	-0.00021
379.48333	-0.00166
379.48333	-0.00263
379.48333	-0.00070
379.48333	-0.00311
379.48333	-0.00247
379.48333	-0.00005
379.48333	-0.00182
379.48333	-0.00134
379.48333	-0.00150
379.48333	-0.00231
379.48333	-0.00053
379.48333	-0.00118
379.48333	-0.00215
379.48333	-0.00182
379.48333	-0.00166
379.48333	-0.00150
379.48333	0.00043
379.48333	-0.00021
379.48333	-0.00166
379.48333	-0.00198
379.48333	-0.00118
379.48333	-0.00150
379.48333	-0.00021
379.48333	-0.00118
379.48333	-0.00247
379.48333	-0.00150
379.48333	-0.00150
379.48333	-0.00279
379.48333	-0.00021
379.48333	-0.00053
379.48333	-0.00198
379.48333	-0.00070
379.48333	-0.00070
379.48333	0.00075
379.48333	-0.00198
379.48333	-0.00021
379.48333	-0.00037
379.48333	-0.00102
379.48333	-0.00134
379.50000	0.00172
379.50000	-0.00102
379.50000	0.00011
379.50000	0.00059
379.50000	0.00011
379.51667	0.00092
379.51667	0.00011
379.65000	0.00059
380.98333	-0.00005
382.33333	-0.00231
382.95000	-0.00053
383.48333	-0.00263
384.43333	-0.00021
384.96667	-0.00231
385.10000	-0.00102
385.21667	-0.00086
385.58333	-0.00311
386.26667	-0.00102
386.81667	-0.00215
387.21667	-0.00118
387.58333	-0.00005
388.03333	-0.00166
388.35000	-0.00118
388.50000	-0.00263
388.60000	-0.00037
388.83333	-0.00118
389.06667	0.00011
389.23333	-0.00134
389.40000	-0.00279
389.53333	-0.00053
389.60000	-0.00231
389.61667	-0.00037
389.61667	-0.00215
389.61667	-0.00166
389.60000	-0.00021
389.60000	-0.00166
389.60000	-0.00150
389.60000	-0.00182
389.60000	-0.00150
389.60000	-0.00070
389.60000	-0.00198
389.60000	-0.00118
389.60000	-0.00231
389.60000	-0.00070
389.60000	-0.00343
389.60000	0.00027
389.60000	-0.00198
389.60000	-0.00247
389.60000	-0.00021
389.60000	-0.00295
389.60000	-0.00005
389.60000	-0.00247
389.60000	-0.00053
389.60000	-0.00166
389.60000	-0.00134
389.60000	-0.00053
389.60000	-0.00231
389.60000	0.00075
389.60000	0.00075
389.60000	0.00285
389.60000	0.38687
389.60000	0.76589
389.60000	0.83741
389.60000	0.66667
389.60000	0.52814
389.60000	0.51815
389.60000	0.43116
389.60000	0.34402
389.60000	0.37833
389.60000	0.44969
389.60000	0.55004
389.60000	0.62897
389.60000	0.66570
389.60000	0.60223
389.60000	0.62140
389.60000	0.65442
389.60000	0.59853
389.60000	0.71725
389.60000	0.66731
389.60000	0.75091
389.60000	0.82324
389.60000	0.64798
389.60000	0.59547
389.60000	0.61464
389.60000	0.61077
389.60000	0.56406
389.60000	0.72159
389.60000	0.53603
389.60000	0.43970
389.60000	0.49511
389.60000	0.54940
389.60000	0.35030
389.60000	0.14943
389.60000	0.01896
389.60000	0.01477
389.60000	0.01960
389.60000	0.02943
389.60000	0.07727
389.60000	0.15475
389.60000	0.33564
389.60000	0.72691
389.60000	0.82952
389.60000	0.78377
389.60000	0.56148
389.60000	0.53248
389.60000	0.46902
389.60000	0.45178
389.60000	0.48658
389.60000	0.47804
389.60000	0.46934
389.60000	0.48577
389.60000	0.48062
389.60000	0.46370
389.60000	0.45887
389.60000	0.48174
389.60000	0.39057
389.60000	0.43294
389.60000	0.46837
389.60000	0.47788
389.60000	0.59643
389.60000	0.70678
389.60000	0.79988
389.60000	0.85320
389.60000	0.89186
389.60000	0.82630
389.60000	0.80777
389.60000	0.64701
389.60000	0.51831
389.60000	0.47063
389.60000	0.21515
389.60000	0.14379
389.60000	0.00526
389.60000	0.00156
389.60000	0.00172
389.60000	0.00043
389.60000	0.00253
389.60000	0.00736
389.60000	0.52846
389.60000	0.87366
389.60000	0.73964
389.60000	0.82098
389.60000	0.76589
389.60000	0.84063
389.60000	0.83210
389.60000	0.86737
389.60000	0.80278
389.60000	0.76283
389.60000	0.83951
389.60000	0.77958
389.60000	0.85948
389.60000	0.84563
389.60000	0.77395
389.60000	0.86963
389.60000	0.82936
389.60000	0.66602
389.60000	0.64782
389.60000	0.63477
389.60000	0.60094
389.60000	1.00800
389.60000	0.87656
389.60000	0.76122
389.60000	0.79199
389.60000	0.80552
389.60000	0.66844
389.60000	0.78651
389.60000	0.98899
389.60000	0.70951
389.60000	0.78844
389.60000	0.77813
389.60000	0.68809
389.60000	0.88703
389.60000	0.57598
389.60000	0.35884
389.60000	0.18680
389.60000	0.14750
389.60000	0.05230
389.60000	0.02347
389.60000	0.00140
389.60000	-0.00005
389.60000	0.00494
389.60000	0.00333
389.60000	0.32292
389.60000	0.64009
389.60000	0.69389
389.60000	0.74463
389.60000	0.85223
389.60000	0.83258
389.60000	0.86657
389.60000	0.85191
389.60000	0.76976
389.60000	0.73706
389.60000	0.86641
389.60000	0.71934
389.60000	0.81857
389.60000	0.87221
389.60000	0.88219
389.60000	0.78184
389.60000	0.76976
389.60000	0.89701
389.60000	1.13364
389.60000	0.92359
389.60000	0.90668
389.58333	0.78474
389.58333	0.74237
389.58333	0.77072
389.58333	0.78039
389.58333	0.89572
389.58333	0.92262
389.58333	0.76831
389.58333	0.80391
389.58333	1.13074
389.58333	0.75687
389.58333	0.91860
389.58333	0.90040
389.58333	0.74221
389.58333	0.92858
389.58333	0.91022
389.58333	0.89250
389.58333	0.93889
389.58333	0.86641
389.58333	0.95452
389.58333	0.95033
389.58333	0.93245
389.58333	0.90523
389.58333	0.95339
389.58333	1.12639
389.58333	0.77185
389.58333	0.91119
389.58333	0.95484
389.58333	0.88268
389.58333	0.98271
389.58333	0.90861
389.58333	1.00204
389.58333	0.93680
389.58333	0.91908
389.58333	0.80069
389.58333	0.94389
389.58333	0.93261
389.58333	0.76042
389.58333	0.95967
389.58333	0.94695
389.58333	0.87124
389.58333	0.97224
389.58333	0.95468
389.58333	0.93873
389.58333	0.98271
389.58333	0.85352
389.58333	0.95404
389.58333	0.93036
389.58333	1.12768
389.58333	0.96579
389.58333	1.00590
389.58333	1.12462
389.58333	0.80890
389.58333	0.95645
389.58333	0.94179
389.58333	0.98625
389.58333	0.97369
389.58333	0.95194
389.58333	1.12301
389.58333	1.12672
389.58333	0.96660
389.58333	0.95033
389.58333	0.87720
389.58333	0.97916
