Polarization of Light 'Brewsters' Data File Thu, Oct 25, 2018 10:06 AM
Sensor Position (Degrees)	Light Intensity (Volts)
379.11667	0.14138
379.11667	0.46258
379.11667	0.81583
379.11667	1.33677
379.11667	1.63815
379.11667	2.00349
379.11667	2.20468
379.11667	1.77266
379.11667	1.31244
379.11667	0.67230
379.11667	0.21370
379.11667	0.02218
379.11667	0.00430
379.11667	0.00430
379.11667	0.00204
379.11667	0.00156
379.11667	0.00140
379.11667	0.00059
379.11667	-0.00053
379.11667	0.00188
379.11667	0.00430
379.11667	0.00526
379.11667	0.03474
379.11667	0.41151
379.11667	0.89137
379.11667	1.21902
379.11667	1.90668
379.11667	2.21273
379.11667	1.92649
379.11667	1.66006
379.11667	1.71821
379.11667	1.67214
379.11667	1.43164
379.11667	1.18873
379.11667	0.77346
379.11667	0.45323
379.11667	0.24576
379.11667	0.20388
379.11667	0.32195
379.11667	0.54279
379.11667	1.12913
379.11667	0.98851
379.11667	1.14089
379.11667	1.55536
379.11667	2.05713
379.11667	2.21837
379.11667	2.16280
379.11667	2.58403
379.11667	1.80938
379.11667	1.50381
379.11667	1.39170
379.11667	1.23319
379.11667	1.11673
379.11667	1.16473
379.11667	1.06808
379.11667	1.00268
379.11667	0.85272
379.11667	0.72530
379.11667	0.59176
379.11667	0.57243
379.11667	0.58548
379.11667	0.82936
379.11667	1.59224
379.11667	2.11512
379.11667	1.55358
379.11667	1.36737
379.11667	1.20178
379.11667	1.38171
379.11667	1.13316
379.11667	1.29891
379.11667	1.82597
379.11667	2.19727
379.11667	2.14363
379.11667	2.22916
379.11667	1.75075
379.11667	1.26653
379.11667	0.97175
379.11667	0.55874
379.11667	0.28458
379.11667	0.08742
379.11667	0.04408
379.11667	0.01912
379.11667	0.00301
379.11667	0.00543
379.11667	0.00253
379.11667	0.01412
379.11667	0.02604
379.11667	0.00897
379.11667	0.00865
379.11667	0.01171
379.11667	0.01010
379.11667	0.04151
379.11667	0.28232
379.11667	0.51074
379.11667	0.89717
379.11667	1.56631
379.11667	2.55181
379.11667	2.34901
379.11667	2.32598
379.11667	1.86528
379.11667	2.07823
379.11667	1.77539
379.11667	1.72046
379.11667	1.72385
379.11667	1.75252
379.11667	1.96676
379.11667	2.15523
379.11667	0.77282
379.11667	0.19244
379.11667	0.06680
379.11667	0.01428
379.11667	0.00365
379.11667	0.00414
379.11667	0.00220
379.11667	0.00253
379.11667	0.05439
379.11667	0.79746
379.11667	1.55616
379.11667	2.04698
379.11667	2.32356
379.11667	2.17311
379.11667	2.41715
379.11667	2.38090
379.11667	2.10900
379.11667	1.83709
379.11667	1.20371
379.11667	0.32807
379.11667	0.18584
379.11667	0.25494
379.11667	0.26010
379.11667	1.12978
379.11667	1.37398
379.11667	1.41521
379.11667	2.42408
379.11667	2.43197
379.11667	2.46998
379.11667	2.41054
379.11667	2.47675
379.11667	2.15942
379.11667	2.04392
379.11667	1.73899
379.11667	1.87752
379.11667	1.40120
379.11667	1.28297
379.11667	0.97820
379.11667	0.99221
379.11667	1.22707
379.11667	1.41795
379.11667	2.05664
379.11667	2.31905
379.11667	2.02249
379.11667	2.53716
379.11667	2.51605
379.11667	2.00123
379.11667	2.45822
379.11667	2.56486
379.11667	2.99721
379.11667	2.48786
379.11667	2.43213
379.11667	2.50510
379.11667	2.89541
379.11667	1.97385
379.11667	1.31019
379.11667	1.33564
379.11667	1.02910
379.11667	0.72047
379.11667	0.81679
379.11667	0.92907
379.11667	1.10143
379.11667	1.91344
379.11667	2.53184
379.11667	2.11979
379.11667	2.56357
379.11667	2.50172
379.11667	2.33387
379.11667	2.61544
379.11667	2.62511
379.11667	2.90298
379.11667	2.67069
379.11667	2.97692
379.11667	2.04553
379.11667	2.95243
379.11667	2.63493
379.11667	2.33612
379.11667	2.14202
379.11667	1.80326
379.11667	1.24318
379.11667	1.36673
379.11667	1.25880
379.11667	1.10787
379.11667	1.30503
379.11667	1.80858
379.11667	2.64557
379.11667	2.65410
379.11667	2.54908
379.11667	2.34031
379.11667	1.87559
379.11667	1.67021
379.11667	1.39170
379.11667	1.83773
379.11667	2.32517
379.11667	2.08016
379.11667	2.75945
379.11667	2.62156
379.11667	1.93825
379.11667	1.61125
379.11667	1.56244
379.11667	1.26235
379.11667	1.48834
379.11667	1.52588
379.11667	1.73673
379.11667	2.40104
379.11667	2.57179
379.11667	2.15942
379.11667	2.68809
379.11667	2.28635
379.11667	1.90490
379.11667	2.21773
379.11667	2.15458
379.11667	1.77475
379.11667	2.22353
379.11667	2.22852
379.11667	2.55536
379.11667	2.82163
379.11667	2.64105
379.11667	1.59063
379.11667	1.07485
379.11667	0.72176
379.11667	0.42682
379.11667	0.36593
379.11667	0.05262
379.11667	0.00253
379.11667	0.00124
379.11667	0.00011
379.11667	-0.00086
379.11667	-0.00102
379.11667	0.00027
379.11667	-0.00037
379.10000	-0.00150
379.10000	-0.00005
379.10000	-0.00102
379.10000	-0.00021
379.10000	-0.00021
379.10000	0.00011
379.10000	0.00043
379.10000	-0.00021
379.10000	0.00092
379.10000	0.00011
379.10000	-0.00118
379.10000	-0.00037
379.10000	-0.00021
379.10000	-0.00198
379.10000	-0.00086
379.10000	-0.00198
379.11667	0.00059
379.11667	0.00059
379.11667	-0.00037
379.11667	0.00092
379.11667	-0.00166
379.13333	-0.00182
379.13333	-0.00102
379.25000	-0.00456
380.41667	0.00011
381.41667	0.00124
382.13333	-0.00053
382.78333	0.00043
383.26667	-0.00247
383.71667	-0.00134
384.06667	-0.00086
384.26667	-0.00053
384.65000	-0.00295
385.43333	-0.00102
386.21667	-0.00118
386.76667	-0.00005
387.11667	-0.00182
387.58333	-0.00070
388.28333	-0.00005
388.88333	-0.00102
389.25000	-0.00134
389.38333	-0.00037
389.43333	-0.00134
389.43333	-0.00086
389.45000	-0.00150
389.45000	0.00075
389.43333	0.00027
389.43333	-0.00118
389.43333	-0.00005
389.43333	-0.00005
389.43333	-0.00102
389.43333	-0.00102
389.43333	-0.00166
389.43333	0.00027
389.43333	-0.00215
389.43333	-0.00102
389.43333	-0.00021
389.43333	-0.00166
389.43333	-0.00070
389.43333	-0.00086
389.43333	-0.00005
389.43333	-0.00166
389.43333	0.00059
389.43333	-0.00118
389.43333	-0.00053
389.43333	-0.00134
389.43333	-0.00086
389.43333	-0.00086
389.43333	0.00043
389.43333	0.00092
389.43333	-0.00005
389.43333	0.00011
389.43333	-0.00134
389.43333	-0.00102
389.43333	-0.00021
389.43333	-0.00005
389.43333	-0.00166
389.43333	0.00140
389.43333	-0.00037
389.43333	0.00075
389.43333	0.00253
389.43333	0.00108
389.43333	0.00381
389.43333	0.00043
389.43333	0.00381
389.43333	0.01412
389.43333	0.06003
389.43333	0.11303
389.43333	0.28941
389.43333	0.45098
389.43333	0.67456
389.43333	1.79054
389.43333	2.46741
389.43333	2.39299
389.43333	2.11705
389.43333	1.92907
389.43333	1.27894
389.43333	1.07855
389.43333	0.85723
389.43333	1.22997
389.43333	1.27862
389.43333	1.46370
389.43333	1.37800
389.43333	1.45806
389.43333	1.85787
389.43333	2.27427
389.43333	2.62881
389.43333	2.14025
389.43333	2.52089
389.43333	2.46628
389.43333	2.02056
389.43333	2.49366
389.41667	2.46628
389.41667	1.61077
389.41667	1.39717
389.41667	0.13622
389.41667	0.01928
389.41667	0.03426
389.41667	0.05230
389.41667	0.21000
389.41667	0.93020
389.41667	1.43148
389.41667	2.05294
389.41667	2.40410
389.41667	2.54602
389.41667	2.21741
389.41667	2.14347
389.41667	2.14395
389.41667	1.87414
389.41667	2.21692
389.41667	2.20935
389.41667	2.36721
389.41667	2.09917
389.41667	2.13767
389.41667	2.55922
389.41667	2.50800
389.41667	1.83886
389.41667	2.16521
389.41667	2.39170
389.41667	2.18760
389.41667	2.16795
389.41667	1.88380
389.41667	2.34579
389.41667	1.98883
389.41667	2.69969
389.41667	2.42939
389.41667	2.30890
389.41667	2.17343
389.41667	1.93599
389.41667	1.92423
389.41667	1.54795
389.41667	1.76025
389.41667	1.88606
389.41667	1.86351
389.41667	1.73609
389.41667	0.04006
389.41667	0.03168
389.41667	0.03635
389.41667	0.03700
389.41667	0.14605
389.41667	0.99173
389.41667	2.60964
389.41667	2.29183
389.41667	1.85996
389.41667	1.04199
389.41667	1.00590
389.41667	1.35223
389.41667	1.50945
389.41667	1.59015
389.41667	1.98174
389.41667	1.90507
389.41667	2.36737
389.41667	2.30439
389.41667	1.95484
389.41667	1.76895
389.41667	1.42649
389.41667	1.52362
389.41667	1.41006
389.41667	1.26541
389.41667	1.45822
389.41667	1.18422
389.41667	1.42117
389.41667	1.70420
389.41667	1.89975
389.41667	2.19050
389.41667	2.24962
389.41667	2.24946
389.41667	2.34917
389.41667	2.29376
389.41667	2.23786
389.41667	2.61303
389.41667	2.26412
389.41667	2.20516
389.41667	1.80906
389.41667	1.74108
389.41667	2.16199
389.41667	2.00768
389.41667	1.92504
389.41667	1.89105
389.41667	1.68857
389.41667	2.21145
389.41667	2.31228
389.41667	1.20613
389.41667	1.21112
389.41667	1.17601
389.41667	1.23609
389.41667	2.09530
389.41667	2.06341
389.41667	2.34337
389.41667	2.28007
389.41667	2.08290
389.41667	1.92456
389.41667	2.40168
389.41667	2.04440
389.41667	2.35755
389.41667	2.32372
389.41667	2.27024
389.41667	2.29295
389.41667	2.11769
389.41667	2.29199
389.41667	1.86173
389.41667	1.65523
389.41667	2.00300
389.41667	1.83822
389.41667	2.24543
389.41667	2.24028
389.41667	2.22965
389.41667	2.17971
389.41667	2.23786
389.41667	2.04037
389.41667	1.78248
389.41667	1.80954
389.41667	1.80987
389.41667	1.69179
389.41667	2.22401
389.41667	1.73899
389.41667	1.89476
389.41667	1.97288
389.41667	1.97643
389.41667	1.75510
389.41667	2.09675
389.41667	1.75268
389.41667	2.20226
389.41667	2.21273
389.41667	2.17665
389.41667	2.26235
389.41667	2.19195
389.41667	1.62768
389.41667	0.17472
389.41667	0.00156
389.41667	0.00172
389.41667	0.00108
389.41667	-0.00070
389.41667	-0.00086
389.41667	-0.00166
389.41667	0.00043
389.41667	0.00043
389.41667	-0.00263
389.41667	0.00027
389.41667	0.00027
389.41667	-0.00086
389.41667	-0.00086
389.41667	-0.00424
389.41667	-0.00118
389.41667	-0.00102
389.41667	-0.00134
389.41667	0.00043
389.41667	-0.00198
389.41667	-0.00086
389.41667	-0.00134
389.41667	-0.00182
389.43333	-0.00005
389.43333	-0.00182
389.43333	-0.00166
389.45000	-0.00005
389.95000	-0.00166
390.95000	-0.00102
391.11667	0.00011
390.96667	-0.00070
390.78333	0.00027
390.66667	-0.00198
390.51667	0.00027
390.36667	-0.00037
390.25000	-0.00102
390.20000	-0.00198
390.18333	0.00140
390.18333	0.00059
390.16667	-0.00102
390.16667	-0.00198
390.16667	0.00011
390.16667	-0.00070
390.16667	-0.00166
390.16667	0.00027
390.16667	-0.00134
390.16667	0.00011
390.16667	-0.00070
390.16667	-0.00231
390.16667	-0.00037
390.16667	-0.00037
390.16667	-0.00198
390.16667	0.00027
390.16667	-0.00118
390.16667	-0.00021
390.16667	-0.00021
390.16667	-0.00037
390.16667	-0.00086
390.16667	-0.00150
390.16667	-0.00021
390.16667	-0.00247
390.16667	0.00011
390.16667	-0.00166
390.16667	0.00027
390.16667	-0.00053
390.16667	-0.00182
390.16667	-0.00070
390.16667	-0.00037
390.16667	0.00011
390.16667	-0.00037
390.16667	-0.00215
390.16667	-0.00053
390.16667	-0.00118
390.16667	-0.00166
390.16667	-0.00070
390.16667	0.00059
390.16667	-0.00086
390.16667	0.00075
390.16667	-0.00118
390.16667	0.00043
390.16667	-0.00215
390.16667	0.00011
390.16667	-0.00247
390.16667	-0.00086
390.16667	-0.00086
390.16667	-0.00053
390.16667	-0.00053
390.16667	-0.00086
390.16667	-0.00166
390.16667	-0.00021
390.16667	-0.00134
390.16667	-0.00134
390.16667	-0.00005
390.16667	-0.00037
390.16667	-0.00070
390.16667	0.00011
390.16667	0.00043
390.16667	-0.00037
390.16667	0.00108
390.16667	-0.00118
390.16667	0.00124
390.16667	-0.00037
390.16667	-0.00118
390.16667	-0.00037
390.16667	0.00124
390.16667	-0.00182
390.16667	0.00011
390.16667	-0.00150
390.16667	-0.00037
390.16667	-0.00086
390.16667	-0.00086
390.16667	-0.00005
390.16667	0.00011
390.16667	0.00075
390.16667	-0.00070
390.16667	-0.00134
390.16667	0.00059
390.16667	0.00043
390.16667	-0.00005
390.16667	0.00059
390.16667	0.00043
390.16667	-0.00118
390.16667	-0.00182
390.16667	-0.00086
390.16667	0.00108
390.16667	-0.00118
390.16667	-0.00021
390.16667	-0.00037
390.16667	-0.00021
390.16667	0.00011
390.16667	-0.00086
390.16667	-0.00263
390.16667	-0.00134
390.16667	0.00043
390.16667	-0.00021
390.16667	-0.00037
390.16667	0.00043
